customer_id,tenure_months,contract_type,monthly_charges,total_charges,support_tickets,last_login_days,monthly_usage_gb,payment_method,paperless_billing,online_security,tech_support,num_products,churn
CR-4409,1,One-Year,36.01,36.01,1,11,86.4,Credit Card,No,No,No,1,0
CR-4410,17,Month-to-Month,69.55,1165.31,1,0,12.0,Credit Card,Yes,No,Yes,3,0
CR-4411,17,Two-Year,18.5,285.89,1,13,174.2,Electronic Check,Yes,Yes,Yes,1,0
CR-4412,39,Two-Year,73.34,2842.03,0,1,348.0,Bank Transfer,Yes,Yes,Yes,2,0
CR-4413,3,One-Year,59.53,175.53,0,1,261.7,Mailed Check,Yes,No,No,2,0
CR-4414,23,Month-to-Month,57.0,1310.24,2,1,249.3,Credit Card,No,No,No,2,0
CR-4415,63,One-Year,23.48,1460.63,1,29,179.6,Electronic Check,No,No,No,1,0
CR-4416,16,Month-to-Month,72.6,1176.46,2,12,188.8,Bank Transfer,Yes,Yes,Yes,3,0
CR-4417,10,Month-to-Month,53.28,527.13,5,11,12.0,Electronic Check,No,No,No,2,1
CR-4418,8,One-Year,71.05,574.84,4,8,221.0,Electronic Check,Yes,Yes,Yes,3,0
CR-4419,6,Month-to-Month,82.33,471.64,0,3,113.7,Bank Transfer,Yes,No,Yes,3,0
CR-4420,39,Month-to-Month,62.22,2447.37,0,10,103.9,Mailed Check,No,No,Yes,2,0
CR-4421,34,Month-to-Month,83.39,2819.21,2,5,134.1,Credit Card,Yes,No,No,4,0
CR-4422,18,Month-to-Month,66.02,1236.62,2,1,131.4,Electronic Check,Yes,Yes,No,3,0
CR-4423,43,One-Year,84.0,3605.25,2,12,102.6,Bank Transfer,No,No,No,4,0
CR-4424,50,Two-Year,97.11,4852.66,1,1,161.1,Credit Card,No,No,No,3,0
CR-4425,30,One-Year,93.93,2835.71,1,2,115.3,Electronic Check,Yes,No,No,3,0
CR-4426,17,Month-to-Month,52.48,916.52,2,18,168.0,Bank Transfer,Yes,No,No,2,0
CR-4427,65,One-Year,23.23,1537.54,1,11,41.0,Electronic Check,Yes,Yes,No,1,0
CR-4428,26,One-Year,98.28,2608.55,4,10,142.9,Bank Transfer,No,No,No,4,0
CR-4429,67,Month-to-Month,79.47,5344.35,0,5,72.3,Electronic Check,No,No,No,3,0
CR-4430,18,One-Year,46.17,829.05,3,5,108.7,Credit Card,No,Yes,No,1,0
CR-4431,7,Month-to-Month,68.41,462.98,6,12,171.5,Electronic Check,No,No,Yes,2,0
CR-4432,34,One-Year,65.52,2223.67,4,14,31.7,Electronic Check,No,No,No,2,0
CR-4433,7,Month-to-Month,49.84,393.4,2,7,94.2,Electronic Check,No,No,No,2,0
CR-4434,57,Month-to-Month,45.94,2576.97,2,38,205.5,Bank Transfer,Yes,Yes,No,1,1
CR-4435,11,Two-Year,51.54,542.37,1,34,46.9,Credit Card,No,Yes,No,1,1
CR-4436,21,One-Year,71.76,1500.39,2,5,302.2,Electronic Check,No,No,No,3,0
CR-4437,34,Two-Year,64.0,2151.03,2,18,256.4,Electronic Check,Yes,No,No,2,0
CR-4438,29,Month-to-Month,55.47,1596.37,2,8,120.4,Credit Card,Yes,Yes,No,2,0
CR-4439,3,One-Year,98.96,351.07,2,7,97.0,Credit Card,Yes,No,Yes,3,0
CR-4440,1,One-Year,65.73,65.73,2,0,176.2,Credit Card,No,Yes,No,3,0
CR-4441,23,One-Year,54.56,1267.23,0,9,44.2,Credit Card,Yes,Yes,No,1,0
CR-4442,7,Month-to-Month,26.29,134.28,1,25,12.0,Credit Card,No,Yes,Yes,1,0
CR-4443,34,One-Year,78.93,2650.55,0,16,123.3,Electronic Check,Yes,No,No,2,0
CR-4444,18,Two-Year,67.58,1244.42,1,16,149.3,Bank Transfer,No,Yes,Yes,3,0
CR-4445,14,One-Year,44.9,678.64,2,1,167.6,Credit Card,Yes,No,No,1,0
CR-4446,62,Two-Year,44.71,2778.66,1,4,110.8,Electronic Check,No,No,Yes,2,0
CR-4447,9,One-Year,65.5,580.32,1,2,261.9,Bank Transfer,Yes,Yes,No,3,0
CR-4448,1,Month-to-Month,105.98,120.86,2,4,40.4,Credit Card,Yes,Yes,No,4,1
CR-4449,44,Two-Year,71.28,3058.4,2,9,68.9,Bank Transfer,Yes,Yes,Yes,2,0
CR-4450,72,One-Year,45.39,3274.95,2,4,198.9,Credit Card,Yes,No,No,1,0
CR-4451,32,Two-Year,50.41,1581.74,0,9,67.1,Electronic Check,No,No,No,1,0
CR-4452,10,Month-to-Month,53.45,558.32,1,6,64.0,Electronic Check,No,No,No,1,1
CR-4453,41,Two-Year,36.16,1416.79,2,3,169.9,Electronic Check,Yes,Yes,No,1,0
CR-4454,31,One-Year,47.01,1438.46,3,1,75.7,Mailed Check,Yes,Yes,No,2,0
CR-4455,15,One-Year,60.86,911.67,1,24,149.4,Mailed Check,No,No,No,2,0
CR-4456,21,One-Year,37.23,758.98,3,0,104.0,Electronic Check,No,No,Yes,1,1
CR-4457,25,Two-Year,82.89,2060.99,2,0,91.1,Electronic Check,Yes,No,Yes,3,0
CR-4458,35,Two-Year,66.48,2353.93,0,19,12.0,Electronic Check,Yes,No,No,2,0
CR-4459,34,Month-to-Month,54.18,1841.39,2,60,171.2,Electronic Check,Yes,No,Yes,2,1
CR-4460,16,One-Year,104.04,1636.72,1,14,60.2,Electronic Check,Yes,Yes,No,4,0
CR-4461,2,Month-to-Month,67.54,163.29,2,0,146.5,Electronic Check,No,No,No,2,0
CR-4462,49,One-Year,104.23,5114.8,2,2,119.0,Credit Card,No,No,No,4,0
CR-4463,10,Month-to-Month,38.92,397.97,0,39,143.5,Credit Card,Yes,No,Yes,1,0
CR-4464,15,Two-Year,50.8,735.22,0,18,148.0,Electronic Check,Yes,No,Yes,1,0
CR-4465,14,One-Year,66.2,850.37,2,9,175.5,Credit Card,No,No,Yes,2,0
CR-4466,3,Month-to-Month,67.4,175.02,2,2,101.8,Bank Transfer,Yes,No,No,2,1
CR-4467,12,Month-to-Month,59.78,687.12,2,0,259.4,Electronic Check,Yes,Yes,No,1,0
CR-4468,3,Month-to-Month,64.28,174.44,2,0,12.2,Credit Card,No,No,No,2,0
CR-4469,36,Two-Year,36.93,1304.22,4,10,141.9,Electronic Check,Yes,No,No,1,0
CR-4470,7,Month-to-Month,49.9,352.68,1,0,226.9,Electronic Check,No,No,Yes,2,0
CR-4471,6,One-Year,72.28,460.11,1,55,198.1,Electronic Check,No,Yes,Yes,2,1
CR-4472,9,One-Year,64.57,613.41,1,2,82.0,Mailed Check,No,No,No,2,0
CR-4473,9,Month-to-Month,77.7,724.42,3,13,95.3,Credit Card,Yes,Yes,Yes,2,1
CR-4474,10,One-Year,76.7,740.07,0,1,79.5,Bank Transfer,No,Yes,Yes,4,0
CR-4475,2,Month-to-Month,70.11,141.99,2,8,207.9,Credit Card,No,No,No,2,0
CR-4476,3,Month-to-Month,94.39,330.12,0,0,100.8,Electronic Check,Yes,No,No,4,1
CR-4477,4,Month-to-Month,39.46,110.3,1,16,180.4,Mailed Check,Yes,Yes,Yes,1,0
CR-4478,53,Month-to-Month,53.35,2868.0,2,9,181.1,Credit Card,Yes,No,No,2,0
CR-4479,61,Two-Year,70.0,4240.12,2,0,349.5,Bank Transfer,No,No,No,2,0
CR-4480,1,Month-to-Month,85.14,93.95,4,20,185.1,Credit Card,Yes,No,Yes,3,1
CR-4481,21,One-Year,67.58,1431.56,2,8,95.1,Credit Card,Yes,Yes,No,3,0
CR-4482,72,One-Year,80.65,5812.5,1,28,43.2,Mailed Check,No,Yes,Yes,3,0
CR-4483,15,Month-to-Month,50.06,817.75,3,27,137.9,Credit Card,Yes,Yes,No,1,1
CR-4484,21,Month-to-Month,80.78,1687.36,2,27,150.5,Electronic Check,Yes,Yes,No,3,1
CR-4485,4,Month-to-Month,54.08,167.14,4,0,12.0,Electronic Check,Yes,No,No,1,1
CR-4486,57,Two-Year,40.1,2296.39,0,1,102.9,Electronic Check,No,No,Yes,1,0
CR-4487,33,Month-to-Month,20.46,670.08,1,48,183.8,Electronic Check,No,Yes,Yes,1,1
CR-4488,18,One-Year,62.87,1148.3,4,7,117.4,Electronic Check,No,Yes,No,2,1
CR-4489,6,Month-to-Month,80.81,511.32,0,2,237.5,Electronic Check,Yes,No,No,3,1
CR-4490,21,One-Year,46.11,967.3,1,16,35.3,Electronic Check,No,No,No,1,0
CR-4491,20,One-Year,54.07,1094.49,1,3,214.2,Credit Card,Yes,No,No,1,0
CR-4492,7,One-Year,41.48,294.69,3,14,233.1,Credit Card,Yes,No,Yes,2,0
CR-4493,24,One-Year,94.62,2324.64,1,19,236.5,Electronic Check,No,Yes,No,4,1
CR-4494,45,One-Year,51.77,2318.53,1,16,34.7,Electronic Check,No,No,No,2,0
CR-4495,47,One-Year,48.92,2278.63,2,3,185.2,Electronic Check,No,Yes,Yes,2,0
CR-4496,24,Month-to-Month,60.28,1473.14,3,5,106.5,Credit Card,Yes,No,Yes,2,0
CR-4497,24,Month-to-Month,86.02,2036.6,0,5,47.5,Bank Transfer,Yes,Yes,No,3,0
CR-4498,42,Two-Year,100.01,4212.18,1,7,126.9,Mailed Check,Yes,No,Yes,4,0
CR-4499,36,One-Year,54.12,1943.23,3,2,87.6,Mailed Check,Yes,No,No,2,0
CR-4500,27,Month-to-Month,59.55,1604.81,0,6,233.7,Mailed Check,Yes,No,Yes,2,0
CR-4501,10,One-Year,88.3,956.12,1,7,201.0,Electronic Check,No,Yes,Yes,3,0
CR-4502,21,Month-to-Month,103.83,2217.45,1,8,67.8,Bank Transfer,Yes,No,No,4,1
CR-4503,5,Month-to-Month,37.47,218.0,0,18,102.1,Mailed Check,Yes,Yes,No,1,0
CR-4504,17,Month-to-Month,54.83,948.03,1,8,129.5,Electronic Check,Yes,No,No,2,0
CR-4505,1,One-Year,61.84,61.84,2,2,154.2,Bank Transfer,Yes,No,No,3,0
CR-4506,64,Month-to-Month,56.71,3637.28,3,11,240.5,Electronic Check,No,Yes,Yes,2,1
CR-4507,11,Month-to-Month,43.64,497.54,2,17,215.3,Bank Transfer,No,Yes,Yes,2,0
CR-4508,45,Two-Year,81.67,3681.12,3,4,164.1,Mailed Check,No,Yes,No,2,0
CR-4509,65,Two-Year,34.45,2242.09,0,11,139.1,Bank Transfer,No,No,Yes,1,0
CR-4510,71,Two-Year,72.09,5106.47,2,1,18.1,Credit Card,Yes,No,No,2,1
CR-4511,7,One-Year,115.18,814.46,3,4,263.4,Credit Card,No,Yes,Yes,4,0
CR-4512,53,Month-to-Month,63.16,3331.71,0,26,124.2,Bank Transfer,Yes,No,Yes,2,1
CR-4513,2,Month-to-Month,78.0,177.1,3,26,284.4,Credit Card,Yes,Yes,Yes,3,1
CR-4514,10,Month-to-Month,65.78,597.33,2,9,175.7,Mailed Check,Yes,Yes,No,3,1
CR-4515,48,Month-to-Month,55.95,2726.36,2,13,322.0,Mailed Check,Yes,Yes,No,2,0
CR-4516,39,One-Year,95.04,3667.21,5,21,208.5,Credit Card,Yes,Yes,Yes,3,0
CR-4517,7,Month-to-Month,46.51,293.55,2,35,45.4,Bank Transfer,No,No,No,1,1
CR-4518,24,One-Year,61.28,1482.99,1,7,110.8,Electronic Check,Yes,No,Yes,2,0
CR-4519,72,Two-Year,74.12,5352.84,2,9,146.5,Electronic Check,No,Yes,No,2,0
CR-4520,72,One-Year,67.96,4955.47,6,5,90.1,Electronic Check,No,Yes,Yes,2,0
CR-4521,71,Two-Year,41.52,2956.81,1,0,129.8,Electronic Check,No,Yes,No,1,0
CR-4522,8,Month-to-Month,45.16,360.07,2,6,50.6,Electronic Check,No,Yes,No,1,0
CR-4523,9,Month-to-Month,35.32,323.62,0,17,160.5,Electronic Check,No,Yes,Yes,1,0
CR-4524,23,One-Year,55.39,1321.68,5,17,179.0,Electronic Check,Yes,Yes,No,2,0
CR-4525,22,Month-to-Month,94.94,2161.41,3,24,79.7,Bank Transfer,Yes,Yes,No,4,0
CR-4526,6,Month-to-Month,102.57,609.88,5,0,315.2,Electronic Check,No,No,No,4,1
CR-4527,7,Month-to-Month,30.53,229.99,2,8,165.1,Credit Card,No,Yes,No,1,0
CR-4528,3,One-Year,61.76,183.05,0,1,94.7,Electronic Check,No,No,No,2,0
CR-4529,53,Two-Year,39.1,2069.47,0,2,29.6,Credit Card,No,Yes,No,1,0
CR-4530,62,Month-to-Month,51.99,3279.75,1,25,164.8,Mailed Check,Yes,No,No,2,0
CR-4531,40,Two-Year,75.16,2978.63,1,7,139.2,Electronic Check,No,No,No,3,0
CR-4532,4,Month-to-Month,73.79,225.13,3,15,222.6,Mailed Check,No,No,No,4,0
CR-4533,25,One-Year,35.42,895.02,1,0,148.5,Credit Card,Yes,Yes,No,1,0
CR-4534,2,One-Year,32.01,100.05,2,5,64.5,Electronic Check,No,Yes,No,1,0
CR-4535,64,One-Year,40.2,2579.4,3,12,293.7,Electronic Check,No,No,Yes,1,0
CR-4536,19,Month-to-Month,38.2,740.87,1,1,194.8,Mailed Check,Yes,No,No,2,0
CR-4537,5,Month-to-Month,80.91,427.12,1,4,139.7,Bank Transfer,No,Yes,Yes,3,0
CR-4538,8,Month-to-Month,70.09,564.05,4,0,173.2,Electronic Check,Yes,No,Yes,2,1
CR-4539,35,One-Year,77.83,2740.74,2,11,197.9,Mailed Check,Yes,No,No,3,0
CR-4540,25,One-Year,65.99,1665.94,2,38,45.7,Credit Card,Yes,No,Yes,2,0
CR-4541,20,Two-Year,37.87,698.64,2,19,172.6,Credit Card,No,Yes,No,1,0
CR-4542,28,Two-Year,27.45,772.02,3,40,124.0,Mailed Check,Yes,Yes,No,1,0
CR-4543,37,Two-Year,43.02,1544.56,1,20,200.6,Credit Card,Yes,No,Yes,1,0
CR-4544,65,Two-Year,85.8,5575.85,0,21,100.8,Electronic Check,No,No,Yes,3,0
CR-4545,38,Two-Year,65.76,2484.02,0,9,111.6,Bank Transfer,Yes,Yes,No,3,0
CR-4546,55,Month-to-Month,74.35,4120.27,4,8,293.0,Credit Card,Yes,No,No,3,1
CR-4547,44,One-Year,40.53,1790.65,2,5,258.5,Electronic Check,No,No,No,1,0
CR-4548,16,One-Year,107.51,1734.36,2,18,12.0,Electronic Check,Yes,Yes,No,3,0
CR-4549,31,One-Year,45.23,1396.39,1,2,252.5,Electronic Check,No,No,Yes,1,0
CR-4550,13,One-Year,23.94,342.79,2,0,154.1,Electronic Check,Yes,Yes,Yes,1,1
CR-4551,8,Month-to-Month,39.47,267.84,1,32,103.3,Electronic Check,No,No,No,2,1
CR-4552,61,Month-to-Month,68.3,4139.43,1,0,79.4,Credit Card,Yes,Yes,No,2,0
CR-4553,64,One-Year,103.85,6684.99,1,41,84.1,Credit Card,No,No,Yes,3,1
CR-4554,10,Month-to-Month,58.19,568.83,1,14,105.6,Electronic Check,Yes,Yes,Yes,2,1
CR-4555,36,One-Year,39.59,1360.87,0,4,69.8,Credit Card,Yes,No,Yes,1,0
CR-4556,71,One-Year,47.31,3402.59,1,13,51.6,Bank Transfer,No,No,No,1,0
CR-4557,18,Month-to-Month,35.02,662.67,1,18,76.8,Electronic Check,No,No,No,1,1
CR-4558,26,Month-to-Month,18.5,502.33,2,3,185.9,Electronic Check,No,No,Yes,1,1
CR-4559,70,Two-Year,53.37,3738.73,1,16,164.0,Electronic Check,Yes,Yes,Yes,1,0
CR-4560,10,Month-to-Month,72.87,778.52,3,17,204.5,Credit Card,Yes,No,No,3,1
CR-4561,29,One-Year,53.5,1589.26,2,3,154.7,Electronic Check,Yes,Yes,No,1,0
CR-4562,3,Month-to-Month,71.39,260.61,3,0,55.5,Electronic Check,Yes,No,No,3,1
CR-4563,41,Two-Year,62.22,2571.89,2,2,199.6,Electronic Check,Yes,No,No,2,0
CR-4564,8,Month-to-Month,69.55,560.08,4,2,79.6,Mailed Check,No,No,Yes,2,1
CR-4565,55,Two-Year,71.7,3931.53,0,0,211.7,Credit Card,Yes,Yes,Yes,2,0
CR-4566,21,One-Year,81.33,1669.86,3,14,66.7,Bank Transfer,Yes,Yes,No,3,0
CR-4567,57,One-Year,62.83,3596.37,4,5,105.0,Mailed Check,Yes,Yes,No,2,0
CR-4568,3,One-Year,49.2,165.16,2,23,131.1,Electronic Check,No,No,Yes,1,0
CR-4569,40,Two-Year,101.64,4055.11,5,3,214.0,Credit Card,Yes,Yes,No,4,0
CR-4570,10,Month-to-Month,30.09,319.31,2,6,174.1,Electronic Check,Yes,Yes,Yes,1,0
CR-4571,38,One-Year,84.28,3192.67,1,11,161.6,Electronic Check,No,No,No,4,0
CR-4572,21,Two-Year,21.91,486.13,2,23,310.9,Credit Card,Yes,No,No,1,0
CR-4573,25,One-Year,86.67,2140.29,3,8,13.0,Credit Card,Yes,Yes,No,3,0
CR-4574,2,Month-to-Month,57.04,82.43,0,5,76.9,Electronic Check,Yes,No,No,2,1
CR-4575,9,Month-to-Month,69.2,615.58,1,22,73.5,Electronic Check,Yes,Yes,No,2,1
CR-4576,48,Two-Year,47.04,2282.78,1,4,18.3,Electronic Check,Yes,Yes,Yes,1,0
CR-4577,9,Month-to-Month,32.98,262.06,1,0,102.4,Credit Card,Yes,No,Yes,1,0
CR-4578,11,One-Year,77.8,887.29,2,6,215.0,Electronic Check,Yes,No,No,3,0
CR-4579,48,One-Year,74.45,3524.32,4,16,112.7,Credit Card,Yes,No,Yes,3,0
CR-4580,36,Two-Year,54.91,1969.36,4,0,133.4,Mailed Check,Yes,No,No,2,0
CR-4581,58,One-Year,70.15,4026.31,3,9,22.2,Electronic Check,Yes,No,No,2,0
CR-4582,28,Month-to-Month,68.11,1828.78,2,9,96.3,Credit Card,Yes,Yes,No,1,0
CR-4583,7,Month-to-Month,72.16,516.11,6,29,123.1,Electronic Check,Yes,No,No,2,1
CR-4584,1,Two-Year,42.73,42.73,4,3,211.4,Credit Card,Yes,No,Yes,1,1
CR-4585,7,Month-to-Month,55.6,347.29,0,3,26.0,Credit Card,No,Yes,No,1,1
CR-4586,7,Month-to-Month,78.13,531.41,1,6,123.6,Bank Transfer,Yes,Yes,No,2,0
CR-4587,62,Two-Year,47.08,2932.21,1,4,246.9,Electronic Check,No,Yes,No,2,0
CR-4588,47,Two-Year,55.25,2585.71,2,14,124.4,Mailed Check,No,No,Yes,1,0
CR-4589,8,One-Year,50.7,399.64,1,11,12.0,Electronic Check,No,No,No,1,0
CR-4590,28,One-Year,72.88,2028.69,0,15,262.3,Bank Transfer,No,No,No,2,0
CR-4591,21,Month-to-Month,51.13,1056.26,0,18,218.8,Electronic Check,No,No,No,1,0
CR-4592,1,Two-Year,76.72,76.72,1,28,229.6,Bank Transfer,No,No,Yes,3,0
CR-4593,51,Two-Year,81.33,4129.09,1,6,20.5,Bank Transfer,No,No,Yes,2,0
CR-4594,23,Two-Year,46.4,1044.61,0,45,281.0,Bank Transfer,Yes,No,No,1,0
CR-4595,33,One-Year,74.66,2433.26,1,2,98.1,Electronic Check,Yes,No,No,3,0
CR-4596,25,Two-Year,66.06,1640.11,2,13,119.2,Credit Card,Yes,No,No,2,0
CR-4597,55,Month-to-Month,70.72,3870.4,2,8,103.8,Electronic Check,No,Yes,No,2,0
CR-4598,2,Month-to-Month,61.95,91.75,2,18,235.8,Electronic Check,Yes,Yes,No,2,0
CR-4599,16,Two-Year,46.93,773.86,0,7,145.6,Bank Transfer,No,No,Yes,1,0
CR-4600,21,Month-to-Month,61.88,1336.46,2,16,198.5,Bank Transfer,Yes,Yes,Yes,2,0
CR-4601,61,Month-to-Month,54.4,3318.4,2,29,166.1,Electronic Check,Yes,Yes,No,2,1
CR-4602,48,Two-Year,70.78,3399.43,2,14,152.4,Bank Transfer,Yes,No,Yes,3,0
CR-4603,42,Two-Year,46.97,1951.96,1,16,84.3,Bank Transfer,Yes,No,No,2,0
CR-4604,24,Month-to-Month,76.18,1860.33,2,0,305.0,Electronic Check,No,Yes,No,2,1
CR-4605,25,Two-Year,76.77,1971.4,3,2,42.9,Credit Card,Yes,No,No,3,0
CR-4606,21,One-Year,26.72,556.21,1,40,193.0,Mailed Check,No,No,No,2,0
CR-4607,9,Month-to-Month,64.97,569.09,2,12,190.1,Bank Transfer,Yes,No,Yes,2,0
CR-4608,48,Two-Year,64.76,3118.72,0,9,252.3,Credit Card,Yes,No,Yes,2,0
CR-4609,23,One-Year,24.33,563.46,3,5,271.0,Electronic Check,Yes,Yes,Yes,1,1
CR-4610,19,Month-to-Month,70.68,1327.92,1,0,149.0,Credit Card,No,Yes,No,3,1
CR-4611,20,Month-to-Month,70.24,1418.94,4,5,202.4,Credit Card,No,Yes,No,3,1
CR-4612,49,Two-Year,35.58,1771.56,2,7,301.2,Bank Transfer,Yes,Yes,Yes,1,0
CR-4613,63,Two-Year,91.13,5717.62,2,2,154.8,Mailed Check,Yes,Yes,Yes,3,0
CR-4614,16,One-Year,59.51,1028.42,1,2,74.7,Electronic Check,No,No,No,2,0
CR-4615,32,One-Year,56.73,1769.37,1,7,129.2,Electronic Check,Yes,No,No,2,0
CR-4616,68,Two-Year,54.22,3661.41,2,9,55.6,Electronic Check,Yes,No,No,1,0
CR-4617,11,One-Year,65.95,732.47,3,3,189.7,Credit Card,Yes,Yes,No,2,0
CR-4618,5,Month-to-Month,43.59,285.36,1,9,245.2,Credit Card,Yes,Yes,No,2,1
CR-4619,55,Month-to-Month,36.83,2008.77,3,25,150.3,Bank Transfer,No,Yes,Yes,1,0
CR-4620,4,One-Year,64.22,224.91,2,7,30.3,Electronic Check,Yes,No,No,2,0
CR-4621,69,Month-to-Month,87.66,6065.02,2,21,241.7,Credit Card,No,No,No,4,1
CR-4622,17,Month-to-Month,99.3,1680.64,1,28,17.9,Electronic Check,No,No,No,3,1
CR-4623,72,Two-Year,62.13,4493.32,2,1,36.3,Electronic Check,No,No,Yes,2,0
CR-4624,59,One-Year,53.47,3152.61,1,1,145.7,Electronic Check,Yes,No,No,2,0
CR-4625,2,One-Year,31.77,37.83,2,7,180.1,Bank Transfer,Yes,No,No,1,0
CR-4626,48,One-Year,106.28,5171.91,3,9,193.8,Bank Transfer,No,Yes,No,4,0
CR-4627,8,Month-to-Month,90.52,635.53,2,6,154.7,Electronic Check,No,No,No,4,1
CR-4628,34,Month-to-Month,64.8,2257.81,1,4,300.8,Bank Transfer,Yes,No,No,2,0
CR-4629,8,Month-to-Month,31.48,279.84,1,11,165.2,Mailed Check,Yes,No,No,1,0
CR-4630,22,Month-to-Month,43.7,939.03,0,0,242.8,Electronic Check,Yes,No,No,1,0
CR-4631,60,Two-Year,36.64,2254.57,0,37,223.0,Credit Card,No,No,No,1,0
CR-4632,7,One-Year,57.85,363.81,2,2,56.6,Bank Transfer,No,Yes,No,2,0
CR-4633,14,Two-Year,35.04,520.8,1,27,146.4,Mailed Check,No,No,No,1,0
CR-4634,27,Month-to-Month,71.26,1861.54,2,1,329.9,Credit Card,No,Yes,No,2,1
CR-4635,8,Month-to-Month,56.09,414.34,2,2,119.7,Bank Transfer,Yes,No,Yes,2,0
CR-4636,17,One-Year,41.57,672.24,0,2,106.0,Credit Card,Yes,Yes,Yes,1,0
CR-4637,33,Two-Year,78.05,2553.13,2,60,173.6,Electronic Check,Yes,No,No,3,0
CR-4638,35,Two-Year,59.12,2069.55,2,0,122.5,Bank Transfer,Yes,Yes,No,1,0
CR-4639,19,Month-to-Month,87.9,1645.32,1,11,96.5,Bank Transfer,Yes,Yes,Yes,3,0
CR-4640,62,Two-Year,68.91,4211.33,1,22,121.3,Bank Transfer,Yes,No,Yes,2,0
CR-4641,43,One-Year,45.22,1958.36,1,12,274.6,Electronic Check,No,No,No,2,0
CR-4642,6,Month-to-Month,36.44,220.11,3,4,149.1,Electronic Check,No,No,No,1,1
CR-4643,15,Month-to-Month,108.89,1645.62,1,34,53.8,Electronic Check,No,Yes,No,4,1
CR-4644,49,One-Year,49.29,2420.37,2,24,39.1,Credit Card,No,No,Yes,2,0
CR-4645,5,Month-to-Month,61.84,337.83,0,6,336.5,Mailed Check,Yes,Yes,Yes,2,0
CR-4646,18,Month-to-Month,32.35,580.04,0,9,142.1,Electronic Check,Yes,No,Yes,1,1
CR-4647,27,One-Year,51.35,1416.83,0,37,194.8,Electronic Check,Yes,Yes,No,2,1
CR-4648,66,One-Year,59.81,3924.19,3,44,98.3,Mailed Check,Yes,No,No,1,1
CR-4649,23,One-Year,104.19,2374.81,0,6,185.7,Credit Card,Yes,Yes,No,4,0
CR-4650,6,Month-to-Month,106.83,682.26,0,20,276.7,Mailed Check,Yes,Yes,No,4,0
CR-4651,2,Month-to-Month,86.84,214.35,2,3,107.8,Electronic Check,Yes,No,No,3,1
CR-4652,66,One-Year,95.61,6327.47,0,5,196.7,Credit Card,No,No,Yes,4,0
CR-4653,9,Month-to-Month,36.08,298.05,0,1,47.5,Credit Card,Yes,Yes,Yes,1,0
CR-4654,10,Month-to-Month,38.98,360.71,1,2,321.8,Electronic Check,Yes,Yes,No,1,0
CR-4655,34,Month-to-Month,41.08,1436.56,1,11,181.5,Electronic Check,Yes,No,No,1,0
CR-4656,35,One-Year,60.76,2164.78,0,7,127.0,Electronic Check,No,No,No,1,0
CR-4657,23,Month-to-Month,83.64,1921.81,0,2,136.2,Electronic Check,Yes,No,Yes,4,0
CR-4658,41,Two-Year,37.46,1606.12,3,5,119.2,Mailed Check,Yes,Yes,No,1,0
CR-4659,16,One-Year,69.87,1131.69,1,5,123.3,Electronic Check,Yes,Yes,No,3,0
CR-4660,1,Month-to-Month,89.57,89.57,1,48,12.0,Credit Card,Yes,Yes,No,3,1
CR-4661,20,One-Year,79.54,1582.53,0,21,152.2,Credit Card,Yes,No,Yes,2,1
CR-4662,47,Month-to-Month,46.09,2166.39,3,5,148.8,Bank Transfer,No,No,Yes,1,1
CR-4663,51,Two-Year,46.91,2395.0,1,26,199.1,Credit Card,Yes,No,Yes,1,0
CR-4664,19,Month-to-Month,43.91,871.79,3,4,118.1,Electronic Check,Yes,No,No,1,1
CR-4665,3,Month-to-Month,65.37,167.42,2,12,98.3,Bank Transfer,Yes,Yes,Yes,2,0
CR-4666,2,Month-to-Month,68.73,97.51,2,37,159.4,Mailed Check,No,No,No,2,1
CR-4667,9,One-Year,65.26,605.41,0,5,31.0,Electronic Check,Yes,No,No,2,0
CR-4668,52,Two-Year,83.99,4352.27,1,12,171.5,Bank Transfer,No,No,No,3,0
CR-4669,44,Two-Year,68.75,3097.71,1,3,12.0,Credit Card,No,Yes,No,2,0
CR-4670,28,One-Year,25.22,734.46,0,3,249.7,Credit Card,Yes,No,Yes,1,0
CR-4671,42,Two-Year,79.02,3303.08,5,9,214.7,Bank Transfer,No,No,Yes,3,0
CR-4672,5,One-Year,64.05,356.64,0,42,85.9,Credit Card,Yes,No,Yes,2,0
CR-4673,20,Month-to-Month,47.16,965.11,4,6,212.9,Electronic Check,Yes,Yes,Yes,1,1
CR-4674,37,Two-Year,77.29,2878.74,0,30,168.9,Credit Card,Yes,No,Yes,3,0
CR-4675,8,Month-to-Month,98.61,785.21,0,27,79.3,Mailed Check,No,No,No,4,1
CR-4676,50,Two-Year,89.8,4502.61,0,3,12.0,Electronic Check,Yes,Yes,Yes,4,0
CR-4677,9,One-Year,25.25,164.16,0,5,185.3,Bank Transfer,Yes,No,Yes,1,0
CR-4678,55,One-Year,70.83,3935.16,1,11,96.5,Electronic Check,No,No,No,2,0
CR-4679,56,Two-Year,31.66,1669.88,0,8,247.6,Electronic Check,Yes,No,Yes,1,0
CR-4680,38,One-Year,95.4,3611.94,1,1,161.1,Bank Transfer,No,No,No,4,0
CR-4681,27,Month-to-Month,35.51,910.9,1,55,104.0,Credit Card,Yes,No,No,1,1
CR-4682,10,Month-to-Month,58.87,573.67,2,15,303.8,Mailed Check,No,No,No,1,0
